,Unnamed: 0.1,id_global,ba_ID,ba_away score,ba_home score,ba_league,ba_odds_away_bet365,ba_odds_away_cloudbet,ba_odds_home_bet365,ba_odds_home_cloudbet,ba_player_0,ba_player_1,ba_time,ba_win,cb_away.abbreviation,cb_away.key,cb_away.name,cb_away.nationality,cb_away.researchId,cb_cutoffTime,cb_home.abbreviation,cb_home.key,cb_home.name,cb_home.nationality,cb_home.researchId,cb_id,cb_id_global,cb_key,cb_maxStake_away,cb_maxStake_home,cb_metadata.opinion,cb_metadata.opinions.period=game1.outcomes,cb_metadata.opinions.period=game2.outcomes,cb_metadata.opinions.period=game3.outcomes,cb_metadata.opinions.period=game4.outcomes,cb_metadata.opinions.period=game5.outcomes,cb_metadata.opinions.period=set1.outcomes,cb_metadata.opinions.period=set2.outcomes,cb_metadata.opinions.period=set3.outcomes,cb_metadata.opinions.period=set4.outcomes,cb_metadata.opinions.period=set5.outcomes,cb_minStake_away,cb_minStake_home,cb_name,cb_price_away,cb_price_home,cb_probability_away,cb_probability_home,cb_sequence,cb_slug,cb_status,cb_tournament,cb_type,sc_awayScore.current,sc_awayScore.period1,sc_awayScore.period2,sc_awayScore.period3,sc_awayScore.period4,sc_awayScore.period5,sc_awayTeam.id,sc_awayTeam.name,sc_awayTeam.nameCode,sc_awayTeam.slug,sc_customId,sc_homeScore.current,sc_homeScore.period1,sc_homeScore.period2,sc_homeScore.period3,sc_homeScore.period4,sc_homeScore.period5,sc_homeTeam.id,sc_homeTeam.name,sc_homeTeam.nameCode,sc_homeTeam.slug,sc_id,sc_slug,sc_slug2,sc_startTimestamp,sc_status.description,sc_status.type,sc_tournament.slug,sc_winnerCode,tg_pks_EV,tg_pks_Moneyline,tg_pks_Player1,tg_pks_Player2,tg_pks_Series,tg_pks_Start Time,tg_pks_Wager,tg_pks_Winner,tg_pks_odds,tg_pks_p,tg_pks_p(EV>0),tg_prob_player1,tg_prob_player1_odds,tg_prob_player1_prob,tg_prob_player2,tg_prob_player2_odds,tg_prob_player2_prob,tg_prob_start_time,cb_to_predict,winner,Unnamed: 0,time,player_0,player_1,price_home,price_away,stake_home,stake_away,prob_home,prob_away,tournament_factor,result_bet_cumsum,result_inv_cumsum,earn_bet,pick,profit,cumsum_profit
22,17.0,2024-10-24_10:00:00-lovl-ruzicka,,,,,,,,,,,,,RUZ,c1aba20-jan-ruzicka,Jan Ruzicka,CZE,,2024-10-24 10:00:00,LOV,c1a961d-jan-lovl,Jan Lovl,CZE,,25935812.0,2024-10-24_10:00:00-lovl-ruzicka,c1a961d-jan-lovl-v-c1aba20-jan-ruzicka,135.26744,384.16,[],,,,,,,,,,,0.1,0.1,Jan Lovl v Jan Ruzicka,2.42,1.5,0.383,0.617,8.0,lovl-ruzicka,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,8.0,4.0,11.0,11.0,11.0,483152.0,Ruzicka J.,RUZ,ruzicka-jan,hyRdscnTd,2.0,11.0,11.0,3.0,4.0,5.0,481157.0,Lovl J.,LOV,lovl-jan,13021826.0,ruzicka-lovl,lovl-ruzicka,2024-10-24 10:00:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111363,2024-10-24 10:00:00,lovl-jan,ruzicka-jan,1.5,2.42,0.0,26.28852125873225,44.01985238534062,55.98014761465938,czech-liga-pro_.9,,,,,37.329700187399794,46.33318889777982
23,18.0,2024-10-24_11:30:00-zuzanek-pagac,,,,,,,,,,,,,PAG,c1a92ce-zbynek-pagac,Zbynek Pagac,CZE,,2024-10-24 11:30:00,ZUZ,c15a358-jiri-zuzanek,Jiri Zuzanek,CZE,,25935848.0,2024-10-24_11:30:00-zuzanek-pagac,c15a358-jiri-zuzanek-v-c1a92ce-zbynek-pagac,303.28256,18.17704,[],,,,,,,,,,,0.1,0.1,Jiri Zuzanek v Zbynek Pagac,1.19,4.17,0.778,0.222,6.0,zuzanek-pagac,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,,,480734.0,Pagac Z.,PAG,pagac-zbynek,TzIdsJoRd,0.0,8.0,5.0,5.0,,,458743.0,Zuzanek J.,ZUZ,zuzanek-jiri,13021841.0,pagac-zuzanek,zuzanek-pagac,2024-10-24 11:30:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111337,2024-10-24 11:30:00,zuzanek-jiri,pagac-zbynek,4.17,1.19,10.993513484561946,0.0,34.67898698772015,65.32101301227985,czech-liga-pro_.9,,,,,-10.993513484561946,35.339675413217876
24,19.0,2024-10-24_12:30:00-sucharda-zuzanek,,,,,,,,,,,,,ZUZ,c15a358-jiri-zuzanek,Jiri Zuzanek,CZE,,2024-10-24 12:30:00,SUC,cfbebc-jan-sucharda,Jan Sucharda,CZE,,25935867.0,2024-10-24_12:30:00-sucharda-zuzanek,cfbebc-jan-sucharda-v-c15a358-jiri-zuzanek,57.624,78.93508,[],,,,,,,,,,,0.1,0.1,Jan Sucharda v Jiri Zuzanek,2.0,1.73,0.464,0.536,7.0,sucharda-zuzanek,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,15.0,11.0,8.0,6.0,11.0,458743.0,Zuzanek J.,ZUZ,zuzanek-jiri,NcodsTzId,2.0,13.0,3.0,11.0,11.0,5.0,410138.0,Sucharda J.,SUC,sucharda-jan,13021849.0,zuzanek-sucharda,sucharda-zuzanek,2024-10-24 12:30:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111343,2024-10-24 12:30:00,sucharda-jan,zuzanek-jiri,1.73,2.0,0.0,14.94100079006162,36.728819029540375,63.271180970459625,czech-liga-pro_.9,,,,,14.94100079006162,50.2806762032795
25,20.0,2024-10-24_18:30:00-macela-zajicek,,,,,,,,,,,,,ZAJ,cfb795-jan-zajicek,Jan Zajicek,CZE,,2024-10-24 18:30:00,MAC,cfb794-petr-macela,Petr Macela,CZE,,25935869.0,2024-10-24_18:30:00-macela-zajicek,cfb794-petr-macela-v-cfb795-jan-zajicek,94.46416,48.8334,[],,,,,,,,,,,0.1,0.1,Petr Macela v Jan Zajicek,1.61,2.18,0.575,0.425,6.0,macela-zajicek,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,1.0,7.0,12.0,8.0,4.0,,409925.0,Zajicek J.,ZAJ,zajicek-jan,rYndsAYnd,3.0,11.0,10.0,11.0,11.0,,409917.0,Macela P.,MAC,macela-petr,13021910.0,zajicek-macela,macela-zajicek,2024-10-24 18:30:00,Ended,finished,czech-liga-pro,1.0,,,,,,,,,,,,,,,,,,,,0.0,111365,2024-10-24 18:30:00,macela-petr,zajicek-jan,2.18,1.61,46.69766994015518,0.0,63.13948424913194,36.86051575086805,czech-liga-pro_.9,,,,,55.10325052938312,105.38392673266262
26,21.0,2024-10-24_23:00:00-vavrecka-bayer,,,,,,,,,,,,,BAY,ca307b-alesh-bayer,Alesh Bayer,CZE,,2024-10-24 23:00:00,VAV,c1a9cf5-michal-vavrecka,Michal Vavrecka,CZE,,25935917.0,2024-10-24_23:00:00-vavrecka-bayer,c1a9cf5-michal-vavrecka-v-ca307b-alesh-bayer,564.9406,96.52216,[],,,,,,,,,,,0.1,0.1,Michal Vavrecka v Alesh Bayer,1.34,2.99,0.691,0.309,5.0,vavrecka-bayer,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,11.0,5.0,12.0,5.0,11.0,355277.0,Bayer A.,BAY,bayer-alesh,CfRcskJRd,2.0,8.0,11.0,10.0,11.0,9.0,481710.0,Vavrecka M.,VAV,vavrecka-michal,13021937.0,vavrecka-bayer,vavrecka-bayer,2024-10-24 23:00:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111442,2024-10-24 23:00:00,vavrecka-michal,bayer-alesh,2.99,1.34,14.619376906155129,0.0,45.65012656911852,54.34987343088148,czech-liga-pro_.9,,,,,-14.619376906155129,90.76454982650749
27,22.0,2024-10-25_06:00:00-hlawatschke-just,,,,,,,,,,,,,JUS,cfc42c-frantisek-just,Frantisek Just,CZE,,2024-10-25 06:00:00,HLA,c14fcd8-ales-hlawatschke,Ales Hlawatschke,CZE,,25952108.0,2024-10-25_06:00:00-hlawatschke-just,c14fcd8-ales-hlawatschke-v-cfc42c-frantisek-just,240.1,21.74424,[],,,,,,,,,,,0.1,0.1,Ales Hlawatschke v Frantisek Just,1.24,3.65,0.746,0.254,7.0,hlawatschke-just,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,13.0,7.0,11.0,11.0,11.0,410298.0,Just F.,JUS,just-frantisek,YfodsmNHd,2.0,11.0,11.0,9.0,13.0,2.0,456912.0,Hlawatschke A.,HLA,hlawatschke-ales,13027913.0,hlawatschke-just,hlawatschke-just,2024-10-25 06:00:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111463,2024-10-25 06:00:00,hlawatschke-ales,just-frantisek,3.65,1.24,5.15836502781572,0.0,36.48451345419264,63.51548654580736,czech-liga-pro_.9,,,,,-5.15836502781572,85.60618479869177
28,23.0,2024-10-25_07:00:00-lubas-chalupnicek,,,,,,,,,,,,,CHA,c193d3c-milan-chalupnicek,Milan Chalupnicek,CZE,,2024-10-25 07:00:00,LUB,c137b1e-miloslav-lubas,Miloslav Lubas,CZE,,25952135.0,2024-10-25_07:00:00-lubas-chalupnicek,c137b1e-miloslav-lubas-v-c193d3c-milan-chalupnicek,42.36932,108.72316,[],,,,,,,,,,,0.1,0.1,Miloslav Lubas v Milan Chalupnicek,2.36,1.53,0.393,0.607,6.0,lubas-chalupnicek,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,2.0,11.0,8.0,11.0,8.0,7.0,470122.0,Chalupnicek M.,CHA,chalupnicek-milan,yFFdsxcNd,3.0,8.0,11.0,8.0,11.0,11.0,451523.0,Lubas M.,LUB,lubas-miloslav,13027924.0,chalupnicek-lubas,lubas-chalupnicek,2024-10-25 07:00:00,Ended,finished,czech-liga-pro,1.0,,,,,,,,,,,,,,,,,,,,0.0,111469,2024-10-25 07:00:00,lubas-miloslav,chalupnicek-milan,1.53,2.36,0.0,18.905340315135582,44.07164594100369,55.92835405899631,czech-liga-pro_.9,,,,,-18.905340315135582,66.70084448355618
29,24.0,2024-10-25_15:30:00-laznicka-manhal,,,,,,,,,,,,,MAN,c1a9f14-jan-manhal-junior,Jan Manhal Junior,CZE,,2024-10-25 15:30:00,LAZ,c1a972c-roman-laznicka,Roman Laznicka,CZE,,25952185.0,2024-10-25_15:30:00-laznicka-junior,c1a972c-roman-laznicka-v-c1a9f14-jan-manhal-junior,240.1,21.74424,[],,,,,,,,,,,0.1,0.1,Roman Laznicka v Jan Manhal Junior,1.24,3.65,0.746,0.254,6.0,laznicka-manhal,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,11.0,11.0,13.0,,,481782.0,Manhal Junior J.,MAN,manhal-junior-jan,uCRdsHKRd,0.0,9.0,3.0,11.0,,,481369.0,Laznicka R.,LAZ,laznicka-roman,13027982.0,manhal-junior-laznicka,laznicka-manhal,2024-10-25 15:30:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111557,2024-10-25 15:30:00,laznicka-roman,manhal-junior-jan,3.65,1.24,5.617826648643209,0.0,36.66762473394489,63.33237526605511,czech-liga-pro_.9,,,,,-5.617826648643209,61.08301783491298
30,25.0,2024-10-25_16:00:00-macela-koubek,,,,,,,,,,,,,KOU,cfbbda-vojtech-koubek,Vojtech Koubek,CZE,,2024-10-25 16:00:00,MAC,cfb794-petr-macela,Petr Macela,CZE,,25952165.0,2024-10-25_16:00:00-macela-koubek,cfb794-petr-macela-v-cfbbda-vojtech-koubek,18.17704,303.28256,[],,,,,,,,,,,0.1,0.1,Petr Macela v Vojtech Koubek,4.17,1.19,0.222,0.778,5.0,macela-koubek,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,0.0,4.0,2.0,6.0,,,410059.0,Koubek V.,KOU,koubek-vojtech,rYndsjbod,3.0,11.0,11.0,11.0,,,409917.0,Macela P.,MAC,macela-petr,13027989.0,koubek-macela,macela-koubek,2024-10-25 16:00:00,Ended,finished,czech-liga-pro,1.0,,,,,,,,,,,,,,,,,,,,0.0,111496,2024-10-25 16:00:00,macela-petr,koubek-vojtech,1.19,4.17,0.0,15.060594968599272,64.34448332673375,35.65551667326625,czech-liga-pro_.9,,,,,-15.060594968599272,46.022422866313704
31,26.0,2024-10-25_23:00:00-martinek-cernik,,,,,,,,,,,,,CER,c1265c7-jaromir-cernik,Jaromir Cernik,CZE,,2024-10-25 23:00:00,MAR,c16d1fd-jaroslav-martinek,Jaroslav Martinek,CZE,,25952255.0,2024-10-25_23:00:00-martinek-cernik,c16d1fd-jaroslav-martinek-v-c1265c7-jaromir-cernik,180.075,27.05192,[],,,,,,,,,,,0.1,0.1,Jaroslav Martinek v Jaromir Cernik,1.32,3.13,0.703,0.297,11.0,martinek-cernik,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,5.0,6.0,12.0,11.0,11.0,425872.0,Cernik J.,CER,cernik-jaromir,xrvdsHQJd,2.0,11.0,11.0,10.0,9.0,8.0,462082.0,Martinek J.,MAR,martinek-jaroslav,13028027.0,martinek-cernik,martinek-cernik,2024-10-25 23:00:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111597,2024-10-25 23:00:00,martinek-jaroslav,cernik-jaromir,3.13,1.32,12.976395950559215,0.0,43.694108647358064,56.305891352641936,czech-liga-pro_.9,,,,,-12.976395950559215,33.04602691575449
32,27.0,2024-10-26_12:00:00-jezek-zeman,,,,,,,,,,,,,ZEM,ccd383-lukas-zeman,Lukas Zeman,CZE,,2024-10-26 12:00:00,JEZ,cfc430-michal-jezek,Michal Jezek,CZE,,25967409.0,2024-10-26_12:00:00-jezek-zeman,cfc430-michal-jezek-v-ccd383-lukas-zeman,117.6,39.46656,[],,,,,,,,,,,0.1,0.1,Michal Jezek v Lukas Zeman,1.49,2.46,0.623,0.377,7.0,jezek-zeman,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,0.0,7.0,9.0,9.0,,,398514.0,Zeman L.,ZEM,zeman-lukas,ovjdsagod,3.0,11.0,11.0,11.0,,,410300.0,Jezek M.,JEZ,jezek-michal,13033848.0,jezek-zeman,jezek-zeman,2024-10-26 12:00:00,Ended,finished,czech-liga-pro,1.0,,,,,,,,,,,,,,,,,,,,0.0,111685,2024-10-26 12:00:00,jezek-michal,zeman-lukas,2.46,1.49,19.999172212167448,0.0,54.297810467612194,45.7021895323878,czech-liga-pro_.9,,,,,29.198791429764473,62.244818345518965
33,28.0,2024-10-26_12:30:00-travnik-kotil,,,,,,,,,,,,,KOT,c1a9303-miloslav-kotil,Miloslav Kotil,CZE,,2024-10-26 12:30:00,TRA,c1a9d51-milan-travnik,Milan Travnik,CZE,,25967359.0,2024-10-26_12:30:00-travnik-kotil,c1a9d51-milan-travnik-v-c1a9303-miloslav-kotil,411.6,14.6608,[],,,,,,,,,,,0.1,0.1,Milan Travnik v Miloslav Kotil,1.14,4.93,0.812,0.188,6.0,travnik-kotil,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,,,480731.0,Kotil M.,KOT,kotil-miloslav,GoRdsqJRd,0.0,9.0,9.0,6.0,,,481716.0,Travnik M.,TRA,travnik-milan,13033855.0,travnik-kotil,travnik-kotil,2024-10-26 12:30:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111691,2024-10-26 12:30:00,travnik-milan,kotil-miloslav,4.93,1.14,28.408406252601576,0.0,34.19613165731516,65.80386834268484,czech-liga-pro_.9,,,,,-28.408406252601576,33.836412092917385
34,29.0,2024-10-26_16:00:00-ruzicka-beranek,,,,,,,,,,,,,BER,c1bfa84-jiri-beranek,Jiri Beranek,CZE,,2024-10-26 16:00:00,RUZ,c1cb9e8-ales-ruzicka,Ales Ruzicka,CZE,,25967370.0,2024-10-26_16:00:00-ruzicka-beranek,c1cb9e8-ales-ruzicka-v-c1bfa84-jiri-beranek,44.35872,1600.66536,[],,,,,,,,,,,0.1,0.1,Ales Ruzicka v Jiri Beranek,5.33,1.12,0.174,0.826,10.0,ruzicka-beranek,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,1.0,8.0,11.0,9.0,9.0,,499520.0,Beranek J.,BER,beranek-jiri,vPZdsucge,3.0,11.0,8.0,11.0,11.0,,515119.0,Ruzicka A.,RUZ,ruzicka-ales,13033875.0,ruzicka-beranek,ruzicka-beranek,2024-10-26 16:00:00,Ended,finished,czech-liga-pro,1.0,,,,,,,,,,,,,,,,,,,,0.0,111711,2024-10-26 16:00:00,ruzicka-ales,beranek-jiri,1.12,5.33,0.0,26.14821571876661,67.78121257278558,32.218787427214416,czech-liga-pro_.9,,,,,-26.14821571876661,7.688196374150774
35,30.0,2024-10-26_16:30:00-tuma-dousa,,,,,,,,,,,,,DOU,c15b70e-tomas-dousa,Tomas Dousa,CZE,,2024-10-26 16:30:00,TUM,cfb21c-daniel-tuma,Daniel Tuma,CZE,,25967350.0,2024-10-26_16:30:00-tuma-dousa,cfb21c-daniel-tuma-v-c15b70e-tomas-dousa,27.05192,180.075,[],,,,,,,,,,,0.1,0.1,Daniel Tuma v Tomas Dousa,3.13,1.32,0.297,0.703,7.0,tuma-dousa,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,7.0,12.0,11.0,13.0,,458857.0,Dousa T.,DOU,dousa-tomas,ZWndshCId,1.0,11.0,10.0,8.0,11.0,,409849.0,Tuma D.,TUM,tuma-daniel,13033879.0,dousa-tuma,tuma-dousa,2024-10-26 16:30:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111638,2024-10-26 16:30:00,tuma-daniel,dousa-tomas,1.32,3.13,0.0,10.319574729675445,56.95478299182963,43.04521700817036,czech-liga-pro_.9,,,,,21.980694174208693,29.668890548359467
36,31.0,2024-10-26_18:30:00-plachy-tazler,,,,,,,,,,,,,TAZ,c1b9dda-jakub-tazler,Jakub Tazler,CZE,,2024-10-26 18:30:00,PLA,cfcf4e-jiri-plachy,Jiri Plachy,CZE,,25967349.0,2024-10-26_18:30:00-plachy-tazler,cfcf4e-jiri-plachy-v-c1b9dda-jakub-tazler,29.70184,164.64,[],,,,,,,,,,,0.1,0.1,Jiri Plachy v Jakub Tazler,2.94,1.35,0.315,0.685,4.0,plachy-tazler,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,14.0,,493798.0,Tazler J.,TAZ,tazler-jakub,MiodsYAXd,1.0,4.0,13.0,9.0,12.0,,410437.0,Plachy J.,PLA,plachy-jiri,13033887.0,tazler-plachy,plachy-tazler,2024-10-26 18:30:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111722,2024-10-26 18:30:00,plachy-jiri,tazler-jakub,1.35,2.94,0.0,23.618746233095816,52.10157100666339,47.89842899333661,czech-liga-pro_.9,,,,,45.82036769220588,75.48925824056535
37,32.0,2024-10-26_22:30:00-briza-picek,,,,,,,,,,,,,PIC,c12aef9-petr-picek,Petr Picek,CZE,,2024-10-26 22:30:00,BRI,c16326e-frantisek-briza,Frantisek Briza,CZE,,25967454.0,2024-10-26_22:30:00-briza-picek,c16326e-frantisek-briza-v-c12aef9-petr-picek,16.51104,338.96436,[],,,,,,,,,,,0.1,0.1,Frantisek Briza v Petr Picek,4.49,1.17,0.207,0.793,4.0,briza-picek,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,0.0,6.0,6.0,4.0,,,447262.0,Picek P.,PIC,picek-petr,mVDdshVId,3.0,11.0,11.0,11.0,,,459757.0,Briza F.,BRI,briza-frantisek,13033913.0,briza-picek,briza-picek,2024-10-26 22:30:00,Ended,finished,czech-liga-pro,1.0,,,,,,,,,,,,,,,,,,,,0.0,111654,2024-10-26 22:30:00,briza-frantisek,picek-petr,1.17,4.49,0.0,14.2448482406988,66.35359614016956,33.64640385983044,czech-liga-pro_.9,,,,,-14.2448482406988,61.24440999986655
38,33.0,2024-10-26_23:00:00-malecek-ruzicka,,,,,,,,,,,,,RUZ,cfbb46-jiri-ruzicka,Jiri Ruzicka,CZE,,2024-10-26 23:00:00,MAL,cfb6bb-ondrej-malecek,Ondrej Malecek,CZE,,25967427.0,2024-10-26_23:00:00-malecek-ruzicka,cfb6bb-ondrej-malecek-v-cfbb46-jiri-ruzicka,564.9406,96.52216,[],,,,,,,,,,,0.1,0.1,Ondrej Malecek v Jiri Ruzicka,1.34,2.99,0.691,0.309,4.0,malecek-ruzicka,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,,,410016.0,Ruzicka J.,RUZ,ruzicka-jiri,lZndsqaod,0.0,8.0,8.0,7.0,,,409961.0,Malecek O.,MAL,malecek-ondrej,13033916.0,ruzicka-malecek,malecek-ruzicka,2024-10-26 23:00:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111758,2024-10-26 23:00:00,malecek-ondrej,ruzicka-jiri,2.99,1.34,7.096297302358519,0.0,43.71623468118714,56.28376531881286,czech-liga-pro_.9,,,,,-7.096297302358519,54.148112697508026
39,34.0,2024-10-27_11:00:00-barta-hruska,,,,,,,,,,,,,HRU,ccd34d-vaclav-hruska,Vaclav Hruska,CZE,,2024-10-27 11:00:00,BAR,c1abaec-tomas-barta,Tomas Barta,CZE,,25982219.0,2024-10-27_11:00:00-barta-hruska,c1abaec-tomas-barta-v-ccd34d-vaclav-hruska,87.3082,52.86512,[],,,,,,,,,,,0.1,0.1,Tomas Barta v Vaclav Hruska,1.66,2.09,0.557,0.443,7.0,barta-hruska,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,2.0,6.0,9.0,11.0,11.0,7.0,398486.0,Hruska V.,HRU,hruska-vaclav,LujdsdnTd,3.0,11.0,11.0,9.0,5.0,11.0,483153.0,Barta T.,BAR,barta-tomas,13037343.0,barta-hruska,barta-hruska,2024-10-27 11:00:00,Ended,finished,czech-liga-pro,1.0,,,,,,,,,,,,,,,,,,,,0.0,111781,2024-10-27 11:00:00,barta-tomas,hruska-vaclav,2.09,1.66,33.19032129418908,0.0,63.677662451695774,36.32233754830423,czech-liga-pro_.9,,,,,36.1774502106661,90.32556290817413
40,35.0,2024-10-27_12:00:00-drastich-hons,,,,,,,,,,,,,HON,c1a9fe1-karel-hons,Karel Hons,CZE,,2024-10-27 12:00:00,DRA,c1a9d44-michal-drastich,Michal Drastich,CZE,,25982250.0,2024-10-27_12:00:00-drastich-hons,c1a9d44-michal-drastich-v-c1a9fe1-karel-hons,303.28256,18.17704,[],,,,,,,,,,,0.1,0.1,Michal Drastich v Karel Hons,1.19,4.17,0.778,0.222,6.0,drastich-hons,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,1.0,11.0,6.0,7.0,5.0,,481785.0,Hons K.,HON,hons-karel,nJRdsKKRd,3.0,6.0,11.0,11.0,11.0,,481713.0,Drastich M.,DRA,drastich-michal,13037352.0,hons-drastich,drastich-hons,2024-10-27 12:00:00,Ended,finished,czech-liga-pro,1.0,,,,,,,,,,,,,,,,,,,,0.0,111786,2024-10-27 12:00:00,drastich-michal,hons-karel,4.17,1.19,28.1764767218291,0.0,38.05439079700263,61.945609202997375,czech-liga-pro_.9,,,,,89.31943120819824,179.64499411637237
41,36.0,2024-10-27_17:00:00-kucera-stehlik,,,,,,,,,,,,,STE,c1d4939-oldrich-stehlik,Oldrich Stehlik,CZE,,2024-10-27 17:00:00,KUC,c1a96c9-martin-kucera,Martin Kucera,CZE,,25982266.0,2024-10-27_17:00:00-kucera-stehlik,c1a96c9-martin-kucera-v-c1d4939-oldrich-stehlik,67.79248,67.79248,[],,,,,,,,,,,0.1,0.1,Martin Kucera v Oldrich Stehlik,1.85,1.85,0.5,0.5,8.0,kucera-stehlik,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,,,551337.0,Stehlik O.,STE,stehlik-oldrich,BCRdsMBve,0.0,6.0,7.0,8.0,,,481376.0,Kucera M.,KUC,kucera-martin,13037384.0,stehlik-kucera,kucera-stehlik,2024-10-27 17:00:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111813,2024-10-27 17:00:00,kucera-martin,stehlik-oldrich,1.85,1.85,5.343066364332103,0.0,65.2787503260585,34.72124967394149,czech-liga-pro_.9,,,,,-5.343066364332103,174.30192775204029
42,37.0,2024-10-27_19:00:00-kouble-pozarsky,,,,,,,,,,,,,POZ,cfb235-jiri-pozarsky,Jiri Pozarsky,CZE,,2024-10-27 19:00:00,KOU,c104305-daniel-kouble,Daniel Kouble,CZE,,25982236.0,2024-10-27_19:00:00-kouble-pozarsky,c104305-daniel-kouble-v-cfb235-jiri-pozarsky,240.1,21.74424,[],,,,,,,,,,,0.1,0.1,Daniel Kouble v Jiri Pozarsky,1.24,3.65,0.746,0.254,11.0,kouble-pozarsky,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,8.0,11.0,12.0,14.0,,409845.0,Pozarsky J.,POZ,pozarsky-jiri,VWndspUod,1.0,11.0,8.0,10.0,12.0,,412215.0,Kouble D.,KOU,kouble-daniel,13037392.0,kouble-pozarsky,kouble-pozarsky,2024-10-27 19:00:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111770,2024-10-27 19:00:00,kouble-daniel,pozarsky-jiri,3.65,1.24,9.25862096017994,0.0,37.87071616608061,62.12928383391939,czech-liga-pro_.9,,,,,-9.25862096017994,165.04330679186035
43,38.0,2024-10-27_21:00:00-krok-olejarcik,,,,,,,,,,,,,OLE,c1ce8a7-stanislav-olejarcik,Stanislav Olejarcik,CZE,,2024-10-27 21:00:00,KRO,c1a776a-lukas-krok,Lukas Krok,CZE,,25982332.0,2024-10-27_21:00:00-krok-olejarcik,c1a776a-lukas-krok-v-c1ce8a7-stanislav-olejarcik,21.74424,240.1,[],,,,,,,,,,,0.1,0.1,Lukas Krok v Stanislav Olejarcik,3.65,1.24,0.254,0.746,6.0,krok-olejarcik,TRADING,Czech Liga Pro,EVENT_TYPE_EVENT,3.0,8.0,11.0,10.0,11.0,11.0,519390.0,Olejarcik S.,OLE,olejarcik-stanislav,dQQdsPMhe,2.0,11.0,6.0,12.0,7.0,6.0,479553.0,Krok L.,KLU,krok-lukas,13037409.0,olejarcik-krok,krok-olejarcik,2024-10-27 21:00:00,Ended,finished,czech-liga-pro,2.0,,,,,,,,,,,,,,,,,,,,1.0,111835,2024-10-27 21:00:00,krok-lukas,olejarcik-stanislav,1.24,3.65,0.0,25.052217895916293,58.84416886909356,41.15583113090644,czech-liga-pro_.9,,,,,66.38837742417817,231.4316842160385
